id|name|code|description
182|Elektronik ürün imalatı, onarımı|28.29.08|Tartı aletleri ve baskül imalatı (ev ve dükkanlarda kullanılan terazi ve kantarlar, sürekli ölçüm için tartılar, taşıt baskülleri (köprü tipi basküller) vb.) (kuyumculukta ve laboratuvarlarda kullanılan hassas tartılar hariç)
183|Elektronik ürün imalatı, onarımı|33.12.07|Tartı aletlerinin onarım ve bakımı
184|Elektronik ürün imalatı, onarımı|33.12.18|Büro ve muhasebe makinelerinin onarım ve bakımı (daktilo, yazar kasa, fotokopi makineleri, hesap makineleri, vb.)
185|Elektronik ürün imalatı, onarımı|33.13.01|Ölçme, test ve seyrüsefer alet ve cihazlarının onarım ve bakımı
186|Elektronik ürün imalatı, onarımı|33.13.02|Işınlama, elektromedikal ve elektroterapi ekipmanlarının onarım ve bakımı
187|Elektronik ürün imalatı, onarımı|33.13.05|Yüklü elektronik devrelerin/kartların bakımı ve onarımı
188|Elektronik ürün imalatı, onarımı|33.13.90|Diğer profesyonel elektronik ekipmanların onarım ve bakımı
189|Elektronik ürün imalatı, onarımı|35.14.02|Elektrik sayaçlarının bakım ve onarımı
190|Elektronik ürün imalatı, onarımı|35.15.01|Elektrikli araçlar ve elektronik cihazlar için şarj istasyonlarının işletilmesi
191|Elektronik ürün imalatı, onarımı|35.22.02|Gaz sayaçlarının bakım ve onarımı
192|Elektronik ürün imalatı, onarımı|36.00.03|Su sayaçlarının bakım ve onarımı
193|Elektronik ürün imalatı, onarımı|95.21.01|Tüketici elektroniği ürünlerinin onarım ve bakımı
194|Elektronik ürün ticareti|46.14.01|Bilgisayar, yazılım, elektronik ve telekomünikasyon donanımlarının ve diğer büro ekipmanlarının toptan satışı ile ilgili aracıların faaliyetleri
195|Elektronik ürün ticareti|46.15.03|Radyo, televizyon ve video cihazlarının toptan satışı ile ilgili aracıların faaliyetleri
196|Elektronik ürün ticareti|46.43.09|Radyo, televizyon, video ve DVD cihazlarının toptan ticareti (antenler ile arabalar için radyo ve TV ekipmanları dahil)
197|Elektronik ürün ticareti|46.50.01|Bilgisayar, bilgisayar çevre birimleri ve yazılımlarının toptan ticareti (bilgisayar donanımları, pos cihazları, ATM cihazları vb. dahil)
198|Elektronik ürün ticareti|46.50.03|Elektronik cihaz ve parçalarının toptan ticareti (elektronik valfler, tüpler, yarı iletken cihazlar, mikroçipler, entegre devreler, baskılı devreler, vb.) (seyrüsefer cihazları hariç)
199|Elektronik ürün ticareti|46.50.90|Diğer bilgi ve iletişim teknolojisi ekipmanlarının toptan ticareti
200|Elektronik ürün ticareti|46.64.13|Sanayi, ticaret, seyrüsefer ve diğer hizmetlerde kullanılmak üzere başka yerde sınıflandırılmamış diğer makinelere ait parçaların toptan ticareti (motorlu kara taşıtları için olanlar hariç)
201|Elektronik ürün ticareti|47.40.01|Bilgisayarların, çevre donanımlarının ve yazılımların perakende ticareti
202|Elektronik ürün ticareti|47.40.03|Ses ve görüntü cihazlarının ve bunların parçalarının perakende ticareti
203|Elektronik ürün ticareti|77.33.01|Büro makine ve ekipmanlarının operatörsüz olarak kiralanması ve leasingi (finansal leasing hariç)
204|Elektronik ürün ticareti|77.33.03|Bilgisayar ve çevre birimlerinin operatörsüz olarak kiralanması ve leasingi (finansal leasing hariç)
205|E-ticaret|47.91.14|Radyo, TV, posta yoluyla veya internet üzerinden yapılan perakende ticaret
206|Güvenlik sistemleri hizmetleri|26.30.09|Hırsız ve yangın alarm sistemleri ve kapı konuşma sistemlerinin (diyafon) (görüntülü olanlar dahil) imalatı (motorlu kara taşıtları için alarm sistemleri hariç)
207|Güvenlik sistemleri hizmetleri|26.51.01|Hırsız ve yangın alarm sistemleri imalatı (bir kontrol istasyonuna sinyal gönderenler) (motorlu kara taşıtları için olanlar hariç)
208|Güvenlik sistemleri hizmetleri|46.43.08|Hırsız ve yangın alarmları ile benzeri cihazların toptan ticareti (evlerde kullanım amaçlı)
209|Güvenlik sistemleri hizmetleri|80.09.99|Başka yerde sınıflandırılmamış güvenlik faaliyetleri
210|Kayıtlı medyaların imalatı, kiralanması, ticareti|18.20.02|Ses ve görüntü kayıtlarının çoğaltılması hizmetleri (CD'lerin, DVD'lerin, kasetlerin ve benzerlerinin asıl (master) kopyalarından çoğaltılması)
211|Kayıtlı medyaların imalatı, kiralanması, ticareti|26.70.20|Boş manyetik ses ve görüntü kaset bantlarının imalatı (plak dahil)
212|Kayıtlı medyaların imalatı, kiralanması, ticareti|26.70.21|Manyetik şeritli kartların imalatı (boş telefon kartı dahil)
213|Kayıtlı medyaların imalatı, kiralanması, ticareti|26.70.99|Başka yerde sınıflandırılmamış manyetik ve optik ortamların imalatı
214|Kayıtlı medyaların imalatı, kiralanması, ticareti|47.69.02|Müzik ve video kayıtlarının perakende ticareti
215|Kayıtlı medyaların imalatı, kiralanması, ticareti|77.22.01|Video kasetlerinin, plakların ve disklerin kiralanması ve operasyonel leasingi
216|Kayıtlı medyaların imalatı, kiralanması, ticareti|77.39.07|Ticari radyo, televizyon ve telekomünikasyon ekipmanları ile sinema filmi yapım ekipmanlarının operatörsüz olarak kiralanması veya operasyonel leasingi
217|Telekomünikasyon cihazları onarımı|42.22.05|Telekomünikasyon şebeke ve ağlarının bakım ve onarımı
218|Telekomünikasyon cihazları onarımı|95.10.02|İletişim araç ve gereçlerinin onarımı (kablosuz telefonlar, telsizler, cep telefonları, çağrı cihazları, ticari kameralar vb.)
219|Telekomünikasyon cihazları ticareti|46.50.02|Telekomünikasyon ekipman ve parçalarının toptan ticareti (telefon ve iletişim ekipmanları dahil)
220|Telekomünikasyon cihazları ticareti|47.40.02|Telekomünikasyon teçhizatının perakende ticareti
221|Telekomünikasyon cihazları ticareti|61.20.04|Telekomünikasyon ürünlerinin yeniden satışı ve telekomünikasyon için aracılık hizmeti faaliyetleri
222|Aktar ürünleri imalatı, ticareti|10.83.01|Çay ürünleri imalatı (siyah çay, yeşil çay ve poşet çay ile çay ekstre, esans ve konsantreleri)
223|Aktar ürünleri imalatı, ticareti|10.83.02|Kahve ürünleri imalatı (çekilmiş kahve, çözünebilir kahve ile kahve ekstre, esans ve konsantreleri)
224|Aktar ürünleri imalatı, ticareti|10.83.03|Bitkisel çayların imalatı (nane, yaban otu, papatya, ıhlamur, kuşburnu vb. çaylar)
225|Aktar ürünleri imalatı, ticareti|10.83.04|Kahve içeren ve kahve yerine geçebilecek ürünlerin imalatı (şeker, süt vb. karıştırılmış ürünler dahil)
226|Aktar ürünleri imalatı, ticareti|10.84.01|Baharat imalatı (karabiber, kırmızı toz/pul biber, hardal unu, tarçın, yenibahar, damla sakızı, baharat karışımları vb.) (işlenmiş)
227|Aktar ürünleri imalatı, ticareti|46.37.01|Çay toptan ticareti
228|Aktar ürünleri imalatı, ticareti|46.37.02|Kahve, kakao ve baharat toptan ticareti
229|Aktar ürünleri imalatı, ticareti|46.37.03|İçecek amaçlı kullanılan aromatik bitkilerin toptan ticareti
230|Aktar ürünleri imalatı, ticareti|47.27.04|Çay, kahve, kakao ve baharat perakende ticareti (bitki çayları dahil)
231|Arıcılık|01.48.01|Arıcılık, bal ve bal mumu üretilmesi (arı sütü dahil)
232|Bakkallık, bayilik, büfecilik|11.07.03|İçme suyu üretimi (şişelenmiş, gazsız, tatlandırılmamış ve aromalandırılmamış)
233|Bakkallık, bayilik, büfecilik|35.30.22|Soğutulmuş hava ve soğutulmuş su üretim ve dağıtımı (buz üretimi dahil)
234|Bakkallık, bayilik, büfecilik|46.17.01|Gıda maddelerinin toptan satışı ile ilgili aracıların faaliyetleri (aracı üretici birlikleri dahil, içecekler ile yaş sebze ve meyve hariç)
235|Bakkallık, bayilik, büfecilik|46.34.03|Su toptan ticareti (su istasyonları dahil, şebeke suyu hariç)
236|Bakkallık, bayilik, büfecilik|46.36.03|Şeker toptan ticareti
237|Bakkallık, bayilik, büfecilik|46.38.03|Gıda tuzu (sofra tuzu) toptan ticareti
238|Bakkallık, bayilik, büfecilik|46.38.04|Un, nişasta, makarna, şehriye vb. ürünler ile hazır gıdaların toptan ticareti
239|Bakkallık, bayilik, büfecilik|46.38.05|Hazır homojenize gıda ile diyetetik gıda ürünleri toptan ticareti
240|Bakkallık, bayilik, büfecilik|46.38.99|Başka yerde sınıflandırılmamış diğer gıda ürünlerinin toptan ticareti
241|Bakkallık, bayilik, büfecilik|46.39.03|Uzmanlaşmamış gıda, içecek ve tütün toptan ticareti
242|Bakkallık, bayilik, büfecilik|47.11.01|Bakkal ve marketlerde yapılan perakende ticaret (gıda, içecek veya tütün ağırlıklı perakende ticaret)
243|Bakkallık, bayilik, büfecilik|47.11.05|Büfelerde gıda, alkollü ve alkolsüz içecek veya tütün ağırlıklı perakende ticaret
244|Bakkallık, bayilik, büfecilik|47.11.99|Başka yerde sınıflandırılmamış gıda, içecek veya tütün ağırlıklı perakende ticaret (tanzim satış ve gıda tüketim kooperatifleri dahil)
245|Bakkallık, bayilik, büfecilik|47.21.02|İşlenmiş ve korunmuş meyve ve sebzelerin perakende ticareti (turşular ile dondurulmuş, salamura edilmiş, konserve ve kurutulmuş sebze ve meyveler vb. dahil, baklagil, zeytin ve kuru yemiş hariç)
246|Bakkallık, bayilik, büfecilik|47.25.01|Alkollü ve alkolsüz içeceklerin perakende ticareti
247|Bakkallık, bayilik, büfecilik|47.25.03|İçme suyu perakende ticareti (şebeke suyu hariç)
248|Bakkallık, bayilik, büfecilik|47.26.01|Tütün ve tütün ürünleri perakende ticareti
249|Bakkallık, bayilik, büfecilik|47.26.02|Pipo, nargile, sigara ağızlığı, vb. perakende ticareti
250|Bakkallık, bayilik, büfecilik|47.27.03|Toz, kesme ve kristal şeker perakende ticareti
251|Bakkallık, bayilik, büfecilik|47.27.08|Homojenize gıda müstahzarları ve diyetetik ürünlerin perakende ticareti (glüten içermeyen gıda maddeleri, sodyum içermeyen tuzlar vb. ile besin yönünden zenginleştirilmiş sporcu gıdaları vb.)
252|Bakkallık, bayilik, büfecilik|47.27.99|Başka yerde sınıflandırılmamış diğer gıda ürünlerinin perakende ticareti
253|Bakkallık, bayilik, büfecilik|47.62.03|Gazete ve dergilerin perakende ticareti
254|Bakkallık, bayilik, büfecilik|56.11.12|Oturacak yeri olmayan fast-food (hamburger, sandviç, tost vb.) satış yerleri (büfeler dahil), al götür tesisleri (içli pide ve lahmacun fırınları hariç) ve benzerleri tarafından sağlanan diğer yemek hazırlama ve sunum faaliyetleri
255|Balıkçılık|03.11.01|Deniz ve kıyı sularında yapılan balıkçılık (gırgır balıkçılığı, dalyancılık dahil)
256|Balıkçılık|03.11.02|Deniz kabuklularının (midye, ıstakoz vb.), yumuşakçaların, diğer deniz canlıları ve ürünlerinin toplanması (sedef, doğal inci, sünger, mercan, deniz yosunu, vb.)
257|Balıkçılık|03.12.01|Tatlı su balıklçılığı
258|Balıkçılık|03.21.01|Denizde yapılan balık yetiştiriciliği
259|Balıkçılık|03.21.02|Denizde yapılan diğer su ürünleri yetiştiriciliği
260|Balıkçılık|03.22.01|Tatlı sularda yapılan balık yetiştiriciliği
261|Balıkçılık|03.22.02|Tatlısu ürünleri yetiştiriciliği (balık hariç)
262|Balıkçılık|10.20.03|Balıkların, kabuklu deniz hayvanlarının ve yumuşakçaların işlenmesi ve saklanması
263|Balıkçılık|10.20.04|Balık, kabuklu deniz hayvanı ve yumuşakça ürünlerinin üretimi
264|Balıkçılık|10.20.05|Balık unları, kaba unları ve peletlerinin üretilmesi (insan tüketimi için)
265|Balıkçılık|10.20.07|Pişirilmemiş balık yemekleri imalatı (mayalanmış balık, balık hamuru, balık köftesi vb.)
266|Balıkçılık|10.20.08|Balıkların, kabukluların, yumuşakçaların veya diğer su omurgasızlarının unları, kaba unları ve peletlerinin üretimi (insan tüketimine uygun olmayan) ile bunların diğer yenilemeyen ürünlerinin üretimi
267|Balıkçılık|46.32.05|Balık, kabuklular, yumuşakçalar ve diğer deniz ürünleri toptan ticareti
268|Balıkçılık|47.23.01|Balık, kabuklu hayvanlar ve yumuşakçaların perakende ticareti
269|Besicilik, celeplik|01.41.31|Sütü sağılan büyükbaş hayvan yetiştiriciliği (sütü için inek ve manda yetiştiriciliği)
270|Besicilik, celeplik|01.42.09|Diğer sığır ve manda yetiştiriciliği (sütü için yetiştirilenler hariç)
271|Besicilik, celeplik|01.43.01|At ve at benzeri diğer hayvan yetiştiriciliği (eşek, katır veya bardo vb.)
272|Besicilik, celeplik|01.44.01|Deve ve devegillerin yetiştiriciliği
273|Besicilik, celeplik|01.45.01|Koyun ve keçi (davar) yetiştiriciliği (işlenmemiş süt, kıl, tiftik, yapağı, yün vb. üretimi dahil)
274|Besicilik, celeplik|01.48.02|İpekböceği yetiştiriciliği ve koza üretimi
275|Besicilik, celeplik|01.62.01|Hayvan üretimini destekleyici olarak sürülerin güdülmesi, başkalarına ait hayvanların beslenmesi, kümeslerin temizlenmesi, kırkma, sağma, barınak sağlama, nalbantlık vb. faaliyetler
276|Besicilik, celeplik|13.10.08|İpeğin kozadan ayrılması ve sarılması
277|Besicilik, celeplik|46.23.01|Canlı hayvanların toptan ticareti (kümes hayvanları hariç)
278|Besicilik, celeplik|46.24.01|Ham deri, post ve kürklü deri toptan ticareti
279|Besicilik, celeplik|46.46.04|Hayvan sağlığı ile ilgili ilaçların toptan ticareti (serum, aşı, vb.)
280|Besicilik, celeplik|47.73.02|Veterinerlik ürünlerinin perakende ticareti
281|Besicilik, celeplik|47.76.04|Canlı büyükbaş ve küçükbaş hayvanların perakende ticareti (ev hayvanları hariç)
282|Bitkisel ürünlerle ilgili faaliyetler|01.13.21|Mantar ve yer mantarları (domalan) yetiştirilmesi
283|Bitkisel ürünlerle ilgili faaliyetler|01.30.03|Dikim için sebze fidesi, meyve fidanı vb. yetiştirilmesi
284|Bitkisel ürünlerle ilgili faaliyetler|01.30.90|Dikim için çiçek ve diğer bitkilerin yetiştirilmesi (dekoratif amaçlarla bitki ve çim yetiştirilmesi dahil, sebze fidesi, meyve fidanı hariç)
285|Bitkisel ürünlerle ilgili faaliyetler|01.61.03|Bitkisel üretimi destekleyici tarımsal amaçlı sulama faaliyetleri
286|Bitkisel ürünlerle ilgili faaliyetler|01.61.04|Bitkisel üretimi destekleyici ilaçlama ve zirai mücadele faaliyetleri (zararlı otların imhası dahil, hava yoluyla yapılanlar hariç)
287|Bitkisel ürünlerle ilgili faaliyetler|01.61.06|Hava yoluyla yapılan bitkisel üretimi destekleyici gübreleme, ilaçlama ve zirai mücadele faaliyetleri (zararlı otların imhası dahil)
288|Bitkisel ürünlerle ilgili faaliyetler|01.63.01|Hasat sonrası diğer ürünlerin ayıklanması ve temizlenmesi ile ilgili faaliyetler (pamuğun çırçırlanması ve nişastalı kök ürünleri hariç)
289|Bitkisel ürünlerle ilgili faaliyetler|01.63.02|Sert kabuklu ürünlerin kabuklarının kırılması ve temizlenmesi ile ilgili faaliyetler
290|Bitkisel ürünlerle ilgili faaliyetler|01.63.03|Haşhaş vb. ürünlerin sürtme, ezme ve temizlenmesi ile ilgili faaliyetler
291|Bitkisel ürünlerle ilgili faaliyetler|01.63.04|Mısır vb. ürünlerin tanelenmesi ve temizlenmesi ile ilgili faaliyetler
292|Bitkisel ürünlerle ilgili faaliyetler|01.63.05|Tütünün sınıflandırılması, balyalanması vb. hizmetler
293|Bitkisel ürünlerle ilgili faaliyetler|01.63.06|Nişastalı kök ürünlerinin ayıklanması ve temizlenmesi (patates vb.)
294|Bitkisel ürünlerle ilgili faaliyetler|01.63.07|Çırçırlama faaliyeti
295|Bitkisel ürünlerle ilgili faaliyetler|01.63.90|Hasat sonrası bitkisel ürünler ile ilgili diğer faaliyetler
296|Bitkisel ürünlerle ilgili faaliyetler|02.10.01|Baltalık olarak işletilen ormanların yetiştirilmesi (kağıtlık ve yakacak odun üretimine yönelik olanlar dahil)
297|Bitkisel ürünlerle ilgili faaliyetler|02.10.02|Orman yetiştirmek için fidan ve tohum üretimi
298|Bitkisel ürünlerle ilgili faaliyetler|02.30.01|Tabii olarak yetişen odun dışı orman ürünlerinin toplanması
299|Bitkisel ürünlerle ilgili faaliyetler|02.40.03|Ormanda silvikültürel hizmet faaliyetleri (seyreltilmesi, budanması, repikaj vb.)
300|Bitkisel ürünlerle ilgili faaliyetler|10.31.01|Patatesin işlenmesi ve saklanması (dondurulmuş, kurutulmuş, suyu çıkartılmış, ezilmiş patates imalatı) (soyulması dahil)
301|Bitkisel ürünlerle ilgili faaliyetler|12.00.04|Tütün ürünleri imalatı
302|Bitkisel ürünlerle ilgili faaliyetler|46.11.01|Çiçeklerin, bitkilerin, diğer tarımsal hammaddelerin, tekstil hammaddelerinin ve yarı mamul malların bir ücret veya sözleşmeye dayalı olarak toptan satışını yapan aracılar
303|Bitkisel ürünlerle ilgili faaliyetler|46.21.06|Pamuk toptan ticareti
304|Bitkisel ürünlerle ilgili faaliyetler|46.21.99|Başka yerde sınıflandırılmamış diğer tarımsal ham maddelerin toptan ticareti
305|Börekçilik|56.11.07|Börekçilerin faaliyetleri (imalatçıların faaliyetleri ile seyyar olanlar hariç)
306|Çeşitli gıdaların imalatı|10.31.02|Patates cipsi, patates çerezi, patates unu ve kaba unlarının imalatı
307|Çeşitli gıdaların imalatı|10.39.01|Sebze ve meyve konservesi imalatı (salça, domates püresi dahil, patatesten olanlar hariç)
308|Çeşitli gıdaların imalatı|10.39.02|Kavrulmuş, tuzlanmış vb. şekilde işlem görmüş sert kabuklu yemişler ile bu meyvelerin püre ve ezmelerinin imalatı (pişirilerek yapılanlar)
